,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
avg,0.5130849721879936,0.0013911302754004852,0.9480037962536756,0.5554096925837668,34.6332205297226,4041.0214940235824,8.594942316325124,0.05810124297478412,2864.1010514405934,0.5060095102352286,1.6915801207500722,-8782.789096431137,0.82,0.004529202658283129,0.9980038377944497,2.999999999999923,-6.888531765991988,0.3978873577297378,-3.8627821478207527,-7.8382372021099025,-6.893639048891279,-1.031628453489878,-3.2810198061332954,130.95894632710826,16.092377930266558,0.27283511817486855,-1.8013034100985548,-0.9999635922611079,0.0024558581714964555,431218.0043113589,0.0,7.877978721592216,-1.0,-2.8945272181016906,382.3237928805881,0.029548410602613342
std,0.3721886039190696,0.0010695814228081392,0.562360636397034,0.23000729367485154,35.773611575917656,17593.81004838273,1.3799228748996895,0.019426842895938427,1639.2340087927691,0.47706657408922665,1.4647034494168507,560.4718219621145,0.9734474818910374,0.010097079211652362,1.1102230246251565e-16,2.0136397524969556e-15,3.2553984411307684,3.3306690738754696e-16,2.9651062019240014e-15,3.47066257655406,3.36582274785542,3.011959563148489e-16,0.0645505917356724,86.01999144498633,50.43574800228519,1.0790589968735662,1.1102230246251565e-15,3.281581919148063e-05,5.2369187161643715e-17,279211.1699439571,0.0,11.223156726463161,0.0,0.10746116134513424,304.495933650297,0.11588708763184863
worst,1.941739867316902,0.005207255210777362,2.0707450885099843,0.9834639152844702,157.19685834717916,90238.4614522704,11.116850019970844,0.10681263087419154,8211.454573179532,1.7615248188055306,6.618357870583103,-7349.59736845843,5.0,0.05654295137703277,0.9980038377944498,2.9999999999999303,-2.6304716684108937,0.39788735772973816,-3.8627821478207554,-2.749562109979748,-2.6304716684108937,-1.0316284534898776,-3.13764172591527,393.9276937656137,300.05473529900104,6.454893733610734,-1.8013034100985537,-0.9998396854784429,0.0024558581714966277,1282655.4738900252,0.0,43.44863424724471,-1.0,-2.702082811191598,1527.0025435255786,0.6338697026542935
best,0.0483801098237809,7.333419893029713e-05,0.11886575332819094,0.07634720895495495,0.3687088033852444,69.4892335856114,4.786761716541922,0.023879349257795373,1135.1557356939857,0.003985439253378689,0.14612349826447874,-9879.961713981746,0.0,0.0003087326643738306,0.9980038377944498,2.999999999999922,-10.15319967905823,0.39788735772973816,-3.862782147820756,-10.402915336777747,-10.15319967905823,-1.0316284534898779,-3.3219951715842426,30.609356825083015,0.009220718144197839,0.0150207326995344,-1.8013034100985537,-0.9999930039442306,0.0024558581714964056,76243.53746674692,0.0,0.02740024386846855,-1.0,-2.9998095996565017,30.00156279540019,5.7756283175709006e-06
ideal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12569.486618173014,0.0,0.0003074861,0.9980038377944493,3.0,-10.1532,0.39788735772973816,-3.86278214782076,-10.1532,-10.1532,-1.031628453489877,-3.32236801141551,0.0,0.0,0.0,-1.8013034100985532,-1.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0
time,0.043709754943847656,0.046579656600952146,0.056157011985778806,0.05577476978302002,0.04669274806976318,0.050321531295776364,0.04337237358093262,0.06086986541748047,0.04577617645263672,0.08879059314727783,0.0886835527420044,0.04841045379638672,0.046282262802124025,0.20043138027191162,0.23373759269714356,0.033604178428649906,0.05460886955261231,0.027247867584228515,0.050250191688537595,0.06445014953613282,0.054358386993408205,0.02939495086669922,0.05442697048187256,0.05530082702636719,0.04640137672424317,0.04819610595703125,0.030170631408691407,0.04400410175323486,0.026349458694458008,0.04552824020385742,0.026267023086547853,0.04905067443847656,0.02638246536254883,0.05075218677520752,0.046456217765808105,0.06521452903747559
