,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
0,68259.355119982,181.5833427561268,20.68884983209948,598.1930560888286,1.2128346871667722e+28,263560164.96688992,86.97913775844171,125.84724059722838,142212.0971363608,599920040.9952354,1141129003.6993246,-2143.0199522931316,67095.66,0.18335280759651018,182.98199516980563,69.82264777008645,-0.5055812425671907,1.7840106241857907,-3.3116854651368,-0.6727236548925594,-0.5091052152428958,1.043035488455215,-1.5622839033376923,1676583539.1949258,10129.174129572146,64.04758002040172,-1.139783115545567,-0.03400039976849068,0.3487213755858285,64392615984.38661,187.1533540604486,1667.282147782555,-0.5907444197949178,6.753564801831869,11051.721566952307,22.835121107456008
1,35058.51162710154,90.66600095242808,19.45540683566883,303.2795493702939,1.5133355061192433e+23,74083905.72791487,66.59012362869808,33.30844059714973,78809.00700728258,87381911.5186364,255371975.4677488,-2320.553701941252,33726.78,0.06981096667919952,20.894374632420412,13.72477479509586,-0.8504844345842442,1.1294546838654274,-3.5626025903484133,-1.0788280977475635,-0.8813808364745959,-0.42007994797659437,-2.0517816247463996,1126320823.8887348,5177.594880395503,49.488895868407134,-1.4890228040748394,-0.1723626419050449,0.2420381188623075,34270667784.71551,32.052361783129385,772.1173964070745,-0.7543646714664414,3.3272148951864025,8633.146890445249,12.111473381229318
2,20322.693193384526,53.512130266972875,18.120326110810794,182.84464945733117,1.1497801829787169e+19,35619314.07066525,59.9229317009738,15.973852526290493,50602.11699771157,34662588.87919366,97485387.78297919,-2444.4591888724613,19375.22,0.04489684993281627,15.81296543155298,9.295941720649392,-1.2141238770553442,0.7837532025349345,-3.7415288169882235,-1.5419408391885079,-1.4336526211117269,-0.8796543211298268,-2.4739694031032533,182899964.7438586,2921.657099249301,39.064125049855335,-1.6361994251315355,-0.33814533843568223,0.1337090051881237,19101845727.211655,8.773470666219625,337.43543254608676,-0.8781218384909605,1.9066340674188043,6878.974944414825,8.310799370679769
3,20125.481414867532,52.40511903656603,18.042183871195324,178.68585853725625,1.9124969095255898e+18,32022234.947715253,56.4999986579423,14.689801449429847,44098.291586709835,25871099.110103082,83008469.60828003,-2566.119062398567,19117.42,0.03624975217978714,12.501089469483432,6.287151263189852,-1.491303712270354,0.6349409434143718,-3.779210932719561,-1.890922373868125,-1.7780310185298953,-0.9130490135808593,-2.780821083496867,419716.30652682186,2836.572942064106,38.06444363499816,-1.7041870509511723,-0.3445489918934711,0.09831012741303537,18903257312.72101,6.544774083867379,307.6964133437782,-0.9062915567802033,1.8627174060368696,6034.008232542976,7.861704467946189
4,17711.071502100713,48.63595335728476,17.68930927919025,159.00554101541704,4.377624662686838e+17,28530282.221795324,54.440887726197595,12.68543419057898,40712.130255753946,21711579.714726586,72270953.56791882,-2646.119035606809,17627.64,0.028133602588025556,10.674756772129367,4.682253734227987,-1.9395200233027987,0.5776378798327461,-3.8074744638026217,-2.3089976608258866,-1.992327216232324,-0.9535511877506313,-2.9072548620936085,3838.671381533316,2616.4245845709556,36.719344818744375,-1.7314743219223263,-0.38419342762790154,0.0822365920096626,17353445613.183414,3.1793400930475273,254.1637819103974,-0.9150156837131318,1.6174299672089307,5395.89956673892,7.260876965890856
5,16889.787097696186,45.60614713989612,17.571387770498568,150.98283439682368,3.272078099815539e+17,24429140.248989448,53.18865511604206,10.429182875919507,38200.28876797936,17593164.328299,55640014.47416688,-2712.474044323514,16473.52,0.022714554319277668,9.538458788698035,4.431122668658796,-2.24426095870688,0.5368912024912623,-3.820187072786195,-2.4454891823217912,-2.1545622604085817,-0.958949626830512,-2.9987454834886904,720.6179084581507,2480.5601959510946,35.39742204031983,-1.7453770988280808,-0.41050962349335474,0.06778645304320309,16291815189.579178,2.9650196235274873,226.52929567340794,-0.9268321915202017,1.4551538665304256,4593.153535008298,7.043361674051079
6,15614.604787607583,42.54027733321236,17.286265060211644,137.64569431288118,1.4346371246217026e+17,20869408.129187092,51.8927652830616,8.942827624286016,35262.31384148453,12996707.986220084,50027748.54620405,-2788.474440238969,15117.22,0.018878740228686436,8.843041399562324,3.900889654583578,-2.4860329712188585,0.4896489556071371,-3.827645982221025,-2.71981865368417,-2.580584340857153,-0.9772890468315296,-3.0631230943141055,556.9148809759539,2330.0181600072315,34.712671398710825,-1.755785518979387,-0.4354768799069235,0.06309575961471639,14844162441.50532,2.3331879410254386,203.41879206744667,-0.9306710235612589,1.3245939739466828,4085.6162667421286,6.781718301576095
7,14477.045740664254,40.65915057503737,17.057492879916232,129.11923122031294,1.3661814090642931e+17,17906162.176408514,50.77434413302623,8.043220483912998,34089.76976744143,11334780.300858377,44190719.69470235,-2880.883131166282,14389.06,0.017746129777825578,8.373976684427255,3.6407196144631087,-2.8423430431194783,0.47636936205054015,-3.8340818804422936,-3.0179024648736004,-2.977510061050736,-0.9846569339226642,-3.09578289107181,540.8786852589234,2119.023967476254,34.44073105228416,-1.7655478625295615,-0.46342361820079,0.056215407833724466,13935687634.894566,1.9260631764968195,182.05588842099715,-0.9352073601275522,1.2151965698779983,3637.736054176517,6.46010749378611
8,13682.77795807675,38.83303659355125,16.838628011041997,120.77676110705721,1.3134781645196491e+17,16248878.656644853,49.53425412000203,7.044283905947172,32709.73525497934,9119272.808491739,39408751.4546634,-2892.298363758709,13881.44,0.016910022398550936,7.616164783907936,3.497898038188585,-2.9134590328109944,0.4534177756026276,-3.8396234559053455,-3.3913090843980713,-3.2523127119726714,-0.9925982013026617,-3.1185060542987033,535.6033496255811,2003.9482914675746,34.09023989232381,-1.7689810375302237,-0.4938849504311791,0.04910152013207102,12967256309.099339,1.5805540423813662,168.01240120732663,-0.9364625647177709,1.1744703279420983,3207.314144470232,6.224468315409463
9,12845.469560692596,36.61735392098024,16.656742429872594,114.01861371423624,6.853435901879749e+16,14296544.108746504,48.622554362831245,6.4100572194644485,31317.728088042895,8108952.792118711,34592140.75027227,-2963.703588073026,13356.6,0.01655673006295439,7.251971180843039,3.4128299304237633,-3.0660346712423774,0.44217127345495444,-3.8430115902076607,-3.5189660981202993,-3.4583057199716887,-1.0009246627286559,-3.138194840436137,533.8071430534471,1883.5938356722118,33.932269056543895,-1.7738663410257411,-0.5083453866205138,0.04522333000141485,12295260325.17082,1.4198198228094348,156.61447014040027,-0.9380157768443493,1.0654664061004373,2874.1596142233966,6.133832820999448
